year,team,player_name,birth_date,player_id,match_status,value_date,value
2022,Croatia,Joško Gvardiol,2002-01-23,475959,matched,2022-11-08,60000000.0
2022,Croatia,Domagoj Vida,1989-04-29,46083,matched,2022-11-06,2000000.0
2022,Croatia,Josip Juranović,1995-08-16,362977,matched,2022-11-13,6500000.0
2022,Croatia,Ivica Ivušić,1995-02-01,160482,matched,2022-11-07,5000000.0
2022,Croatia,Josip Šutalo,2000-02-28,371001,matched,2022-11-07,18000000.0
2022,Croatia,Luka Sučić,2002-09-08,502722,matched,2022-11-09,20000000.0
2022,Croatia,Kristijan Jakić,1997-05-14,374954,matched,2022-11-08,9000000.0
2022,Morocco,Yassine Bounou,1991-04-05,207834,matched,2022-11-06,15000000.0
2022,Morocco,Achraf Hakimi,1998-11-04,398073,matched,2022-11-01,65000000.0
2022,Morocco,Noussair Mazraoui,1997-11-14,340456,matched,2022-11-08,25000000.0
2022,Morocco,Sofyan Amrabat,1996-08-21,287579,matched,2022-11-10,10000000.0
2022,Morocco,Nayef Aguerd,1996-03-30,361914,matched,2022-11-02,25000000.0
2022,Morocco,Romain Saïss,1990-03-26,204198,matched,2022-10-26,6500000.0
2022,Morocco,Hakim Ziyech,1993-03-19,217111,matched,2022-11-02,17000000.0
2022,Morocco,Azzedine Ounahi,2000-04-19,593482,matched,2022-11-01,3500000.0
2022,Morocco,Abderrazak Hamdallah,1990-12-17,,no_birthdate_name_match,,
2022,Morocco,Anass Zaroury,2000-11-07,491296,matched,2022-10-26,4000000.0
2022,Morocco,Abdelhamid Sabiri,1996-11-28,340394,matched,2022-11-10,3000000.0
2022,Morocco,Munir Mohamedi,1989-05-10,,no_birthdate_name_match,,
2022,Morocco,Ilias Chair,1997-10-30,380473,matched,2022-10-26,10000000.0
2022,Morocco,Zakaria Aboukhlal,2000-02-18,393238,matched,2022-11-01,3500000.0
2022,Morocco,Selim Amallah,1996-11-15,377219,matched,2022-11-03,4500000.0
2022,Morocco,Abde Ezzalzouli,2001-12-17,724520,matched,2022-11-06,8000000.0
2022,Morocco,Sofiane Boufal,1993-09-17,232271,matched,2022-11-01,8000000.0
2022,Morocco,Jawad El Yamiq,1992-02-29,235412,matched,2022-11-06,1200000.0
2022,Morocco,Youssef En-Nesyri,1997-06-01,433049,matched,2022-11-06,12000000.0
2022,Morocco,Achraf Dari,1999-05-06,566823,matched,2022-11-01,2500000.0
2022,Morocco,Walid Cheddira,1998-01-22,521407,matched,2022-09-26,2500000.0
2022,Morocco,Ahmed Reda Tagnaouti,1996-04-05,,no_birthdate_name_match,,
2022,Morocco,Bilal El Khannous,2004-05-10,,no_birthdate_name_match,,
2022,Morocco,Badr Benoun,1993-09-30,245193,matched,2022-11-09,1000000.0
2022,Morocco,Yahia Attiyat Allah,1995-03-02,366746,matched,2022-11-10,1500000.0
2022,Morocco,Yahya Jabrane,1991-06-18,,no_birthdate_name_match,,
2022,Brazil,Alisson,1992-10-02,105470,matched,2022-11-02,50000000.0
2022,Brazil,Danilo,1991-07-15,145707,matched,2022-11-10,12000000.0
2022,Brazil,Thiago Silva,1984-09-22,29241,matched,2022-11-02,2500000.0
2022,Brazil,Marquinhos,1994-05-14,181767,matched,2022-11-01,70000000.0
2022,Brazil,Casemiro,1992-02-23,16306,matched,2022-11-02,50000000.0
2022,Brazil,Alex Sandro,1991-01-26,79960,matched,2022-11-10,4500000.0
2022,Brazil,Lucas Paquetá,1997-08-27,444523,matched,2022-11-02,45000000.0
2022,Brazil,Fred,1993-03-05,191614,matched,2022-11-02,20000000.0
2022,Brazil,Richarlison,1997-05-10,378710,matched,2022-11-02,50000000.0
2022,Brazil,Neymar,1992-02-05,68290,matched,2022-11-01,75000000.0
2022,Brazil,Raphinha,1996-12-14,411295,matched,2022-11-06,50000000.0
2022,Brazil,Weverton,1987-12-13,69400,matched,2022-11-13,3500000.0
2022,Brazil,Dani Alves,1983-05-06,15951,matched,2022-10-30,1000000.0
2022,Brazil,Éder Militão,1998-01-18,401530,matched,2022-11-06,60000000.0
2022,Brazil,Fabinho,1993-10-23,225693,matched,2022-11-02,55000000.0
2022,Brazil,Alex Telles,1992-12-15,255755,matched,2022-11-06,14000000.0
2022,Brazil,Bruno Guimarães,1997-11-16,520624,matched,2022-11-02,60000000.0
2022,Brazil,Gabriel Jesus,1997-04-03,363205,matched,2022-11-02,75000000.0
2022,Brazil,Antony,2000-02-24,602105,matched,2022-11-02,75000000.0
2022,Brazil,Vinícius Júnior,2000-07-12,371998,matched,2022-11-06,120000000.0
2022,Brazil,Rodrygo,2001-01-09,412363,matched,2022-11-06,80000000.0
2022,Brazil,Éverton Ribeiro,1989-04-10,52896,matched,2022-11-13,4500000.0
2022,Brazil,Ederson,1993-08-17,238223,matched,2022-11-02,45000000.0
2022,Brazil,Bremer,1997-03-18,516716,matched,2022-11-10,40000000.0
2022,Brazil,Pedro,1997-06-20,432895,matched,2022-11-13,20000000.0
2022,Brazil,Gabriel Martinelli,2001-06-18,655488,matched,2022-11-02,60000000.0
2022,Cameroon,Simon Ngapandouetnbu,2003-04-12,696600,matched,2022-11-01,400000.0
2022,Cameroon,Jerome Ngom Mbekeli,1998-09-30,,no_birthdate_name_match,,
2022,Cameroon,Nicolas Nkoulou,1990-03-27,,no_birthdate_name_match,,
2022,Cameroon,Christopher Wooh,2001-09-18,572326,matched,2022-11-01,6000000.0
2022,Cameroon,Gaël Ondoua,1995-11-04,322309,matched,2022-11-13,800000.0
2022,Cameroon,Moumi Ngamaleu,1994-07-09,,no_birthdate_name_match,,
2022,Cameroon,Georges-Kévin Nkoudou,1995-02-13,,no_birthdate_name_match,,
2022,Cameroon,André-Frank Zambo Anguissa,1995-11-16,354361,matched,2022-11-10,38000000.0
2022,Cameroon,Jean-Pierre Nsame,1993-05-01,225055,matched,2022-11-09,4000000.0
2022,Cameroon,Vincent Aboubakar,1992-01-22,147487,matched,2022-11-13,5000000.0
2022,Cameroon,Christian Bassogog,1995-10-18,374281,matched,2022-11-13,4500000.0
2022,Cameroon,Karl Toko Ekambi,1992-09-14,315110,matched,2022-11-01,12000000.0
2022,Cameroon,Eric Maxim Choupo-Moting,1989-03-23,45660,matched,2022-11-08,6000000.0
2022,Cameroon,Samuel Gouet,1997-12-14,,no_birthdate_name_match,,
2022,Cameroon,Pierre Kunde,1995-07-26,339829,matched,2022-11-06,2000000.0
2022,Cameroon,Devis Epassy,1993-02-02,170471,matched,2022-11-13,700000.0
2022,Cameroon,Olivier Mbaizo,1997-08-15,426944,matched,2022-11-07,1500000.0
2022,Cameroon,Martin Hongla,1998-03-16,398808,matched,2022-11-10,3500000.0
2022,Cameroon,Collins Fai,1992-08-13,250638,matched,2022-11-13,1000000.0
2022,Cameroon,Bryan Mbeumo,1999-08-07,413039,matched,2022-11-02,28000000.0
2022,Cameroon,Jean-Charles Castelletto,1995-01-26,182875,matched,2022-11-01,4000000.0
2022,Cameroon,Olivier Ntcham,1996-02-09,224088,matched,2022-10-26,2800000.0
2022,Cameroon,André Onana,1996-04-02,234509,matched,2022-11-10,14000000.0
2022,Cameroon,Enzo Ebosse,1999-03-11,342877,matched,2022-11-10,4500000.0
2022,Cameroon,Nouhou Tolo,1997-06-23,436332,matched,2022-11-07,3000000.0
2022,Cameroon,Souaibou Marou,2000-12-03,,no_birthdate_name_match,,
2022,Serbia,Marko Dmitrović,1992-01-24,94308,matched,2022-11-06,5000000.0
2022,Serbia,Strahinja Pavlović,2001-05-24,574671,matched,2022-11-09,20000000.0
2022,Serbia,Strahinja Eraković,2001-01-22,574660,matched,2022-11-13,7000000.0
2022,Serbia,Nikola Milenković,1997-10-12,413507,matched,2022-11-10,20000000.0
2022,Serbia,Miloš Veljković,1995-09-26,202228,matched,2022-11-08,5000000.0
2022,Serbia,Nemanja Maksimović,1995-01-26,,no_birthdate_name_match,,
2022,Serbia,Nemanja Radonjić,1996-02-15,245078,matched,2022-11-10,4000000.0
2022,Serbia,Nemanja Gudelj,1991-11-16,74294,matched,2022-11-06,4000000.0
2022,Serbia,Aleksandar Mitrović,1994-09-16,51152,matched,2022-11-02,28000000.0
2022,Serbia,Dušan Tadić,1988-11-20,36139,matched,2022-11-10,7000000.0
2022,Serbia,Luka Jović,1997-12-23,257462,matched,2022-11-10,14000000.0
2022,Serbia,Predrag Rajković,1995-10-31,190263,matched,2022-11-06,10000000.0
2022,Serbia,Stefan Mitrović,1990-05-22,143029,matched,2022-11-06,2000000.0
2022,Serbia,Andrija Živković,1996-07-11,206843,matched,2022-11-06,6000000.0
2022,Serbia,Srđan Babić,1996-04-22,,no_birthdate_name_match,,
2022,Serbia,Saša Lukić,1996-08-13,245056,matched,2022-11-10,13000000.0
2022,Serbia,Filip Kostić,1992-11-01,161011,matched,2022-11-10,24000000.0
2022,Serbia,Dušan Vlahović,2000-01-28,357498,matched,2022-11-10,80000000.0
2022,Serbia,Uroš Račić,1998-03-17,417575,matched,2022-10-31,6500000.0
2022,Serbia,Sergej Milinković-Savić,1995-02-27,,no_birthdate_name_match,,
2022,Serbia,Filip Đuričić,1992-01-30,,no_birthdate_name_match,,
2022,Serbia,Darko Lazović,1990-09-15,70411,matched,2022-11-10,2500000.0
2022,Serbia,Vanja Milinković-Savić,1997-02-20,257474,matched,2022-11-10,2500000.0
2022,Serbia,Ivan Ilić,2001-03-17,470794,matched,2022-11-10,13000000.0
2022,Serbia,Filip Mladenović,1991-08-15,168063,matched,2022-11-13,1500000.0
2022,Serbia,Marko Grujić,1996-04-13,222813,matched,2022-10-31,9000000.0
2022,Switzerland,Yann Sommer,1988-12-17,42205,matched,2022-11-08,5000000.0
2022,Switzerland,Edimilson Fernandes,1996-04-15,247555,matched,2022-11-08,3000000.0
2022,Switzerland,Silvan Widmer,1993-03-05,,no_birthdate_name_match,,
2022,Switzerland,Nico Elvedi,1996-09-30,192635,matched,2022-11-08,20000000.0
2022,Switzerland,Manuel Akanji,1995-07-19,284730,matched,2022-11-02,30000000.0
2022,Switzerland,Denis Zakaria,1996-11-20,334526,matched,2022-11-02,20000000.0
2022,Switzerland,Breel Embolo,1997-02-14,237662,matched,2022-11-01,20000000.0
2022,Switzerland,Remo Freuler,1992-04-15,148252,matched,2022-11-02,13000000.0
2022,Switzerland,Haris Seferovic,1992-02-22,109256,matched,2022-10-26,6000000.0
2022,Switzerland,Granit Xhaka,1992-09-27,111455,matched,2022-11-02,28000000.0
2022,Switzerland,Renato Steffen,1991-11-03,194638,matched,2022-11-09,1000000.0
2022,Switzerland,Jonas Omlin,1994-01-10,247915,matched,2022-11-01,7000000.0
2022,Switzerland,Ricardo Rodriguez,1992-08-25,86784,matched,2022-11-10,3500000.0
2022,Switzerland,Michel Aebischer,1997-01-06,237658,matched,2022-11-10,3500000.0
2022,Switzerland,Djibril Sow,1997-02-06,212723,matched,2022-11-08,22000000.0
2022,Switzerland,Christian Fassnacht,1993-11-11,250490,matched,2022-11-09,3000000.0
2022,Switzerland,Ruben Vargas,1998-08-05,345886,matched,2022-11-08,6000000.0
2022,Switzerland,Eray Cömert,1998-02-04,298583,matched,2022-11-06,4000000.0
2022,Switzerland,Noah Okafor,2000-05-24,346890,matched,2022-11-09,25000000.0
2022,Switzerland,Fabian Frei,1989-01-08,52595,matched,2022-11-09,500000.0
2022,Switzerland,Gregor Kobel,1997-12-06,257814,matched,2022-11-08,25000000.0
2022,Switzerland,Fabian Schär,1991-12-20,135343,matched,2022-11-02,10000000.0
2022,Switzerland,Xherdan Shaqiri,1991-10-10,86792,matched,2022-11-07,4000000.0
2022,Switzerland,Philipp Köhn,1998-04-02,251322,matched,2022-11-09,4000000.0
2022,Switzerland,Fabian Rieder,2002-02-16,507341,matched,2022-11-09,10000000.0
2022,Switzerland,Ardon Jashari,2002-07-30,608172,matched,2022-11-09,2500000.0
2022,Ghana,Lawrence Ati-Zigi,1996-11-29,254285,matched,2022-11-09,2500000.0
2022,Ghana,Tariq Lamptey,2000-09-30,504148,matched,2022-11-02,15000000.0
2022,Ghana,Denis Odoi,1988-05-27,59641,matched,2022-11-03,600000.0
2022,Ghana,Mohammed Salisu,1999-04-17,563963,matched,2022-11-02,18000000.0
2022,Ghana,Thomas Partey,1993-06-13,230784,matched,2022-11-02,38000000.0
2022,Ghana,Elisha Owusu,1997-11-07,395695,matched,2022-11-03,2500000.0
2022,Ghana,Abdul Fatawu Issahaku,2004-03-08,864121,matched,2022-10-31,3000000.0
2022,Ghana,Daniel-Kofi Kyereh,1996-03-08,272587,matched,2022-11-08,8000000.0
2022,Ghana,Jordan Ayew,1991-09-11,108354,matched,2022-11-02,6000000.0
2022,Ghana,André Ayew,1989-12-17,45403,matched,2022-11-09,2200000.0
2022,Ghana,Osman Bukari,1998-12-13,548650,matched,2022-11-13,5000000.0
2022,Ghana,Ibrahim Danlad,2002-12-02,,no_birthdate_name_match,,
2022,Ghana,Daniel Afriyie,2001-06-26,,no_birthdate_name_match,,
2022,Ghana,Gideon Mensah,1998-07-18,397171,matched,2022-11-01,2000000.0
2022,Ghana,Joseph Aidoo,1995-09-29,358250,matched,2022-11-06,7000000.0
2022,Ghana,Abdul Manaf Nurudeen,1999-02-08,511168,matched,2022-11-03,400000.0
2022,Ghana,Baba Rahman,1994-07-02,,no_birthdate_name_match,,
2022,Ghana,Daniel Amartey,1994-12-21,214056,matched,2022-11-02,15000000.0
2022,Ghana,Iñaki Williams,1994-06-15,255508,matched,2022-11-06,25000000.0
2022,Ghana,Mohammed Kudus,2000-08-02,543499,matched,2022-11-10,15000000.0
2022,Ghana,Salis Abdul Samed,2000-03-26,688707,matched,2022-11-01,10000000.0
2022,Ghana,Kamaldeen Sulemana,2002-02-15,746695,matched,2022-11-01,18000000.0
2022,Ghana,Alexander Djiku,1994-08-09,,no_birthdate_name_match,,
2022,Ghana,Kamal Sowah,2000-01-09,564489,matched,2022-11-03,6000000.0
2022,Ghana,Antoine Semenyo,2000-01-07,583255,matched,2022-10-26,3000000.0
2022,Ghana,Alidu Seidu,2000-06-04,798404,matched,2022-11-01,4500000.0
2022,Portugal,Rui Patrício,1988-02-15,45026,matched,2022-11-10,5000000.0
2022,Portugal,Diogo Dalot,1999-03-18,357147,matched,2022-11-02,32000000.0
2022,Portugal,Pepe,1983-02-26,14132,matched,2022-10-31,1000000.0
2022,Portugal,Rúben Dias,1997-05-14,258004,matched,2022-11-02,75000000.0
2022,Portugal,Raphaël Guerreiro,1993-12-22,170986,matched,2022-11-08,20000000.0
2022,Portugal,João Palhinha,1995-07-09,257455,matched,2022-11-02,28000000.0
2022,Portugal,Cristiano Ronaldo,1985-02-05,8198,matched,2022-11-02,20000000.0
2022,Portugal,Bruno Fernandes,1994-09-08,240306,matched,2022-11-02,75000000.0
2022,Portugal,André Silva,1995-11-06,198008,matched,2022-11-08,24000000.0
2022,Portugal,Bernardo Silva,1994-08-10,241641,matched,2022-11-02,80000000.0
2022,Portugal,João Félix,1999-11-10,462250,matched,2022-11-06,50000000.0
2022,Portugal,José Sá,1993-01-17,249994,matched,2022-11-02,18000000.0
2022,Portugal,Danilo Pereira,1991-09-09,141050,matched,2022-11-01,12000000.0
2022,Portugal,William Carvalho,1992-04-07,100131,matched,2022-11-06,16000000.0
2022,Portugal,Rafael Leão,1999-06-10,357164,matched,2022-11-10,85000000.0
2022,Portugal,Vitinha,2000-02-13,487469,matched,2022-11-01,45000000.0
2022,Portugal,João Mário,1993-01-19,149729,matched,2022-10-31,12000000.0
2022,Portugal,Rúben Neves,1997-03-13,225161,matched,2022-11-02,40000000.0
2022,Portugal,Nuno Mendes,2002-06-19,616341,matched,2022-11-01,60000000.0
2022,Portugal,João Cancelo,1994-05-27,182712,matched,2022-11-02,70000000.0
2022,Portugal,Ricardo Horta,1994-09-15,261927,matched,2022-10-31,20000000.0
2022,Portugal,Diogo Costa,1999-09-19,357153,matched,2022-10-31,35000000.0
2022,Portugal,Matheus Nunes,1998-08-27,601883,matched,2022-11-02,45000000.0
2022,Portugal,António Silva,2003-10-30,650568,matched,2022-10-31,15000000.0
2022,Portugal,Otávio,1995-02-09,231289,matched,2022-10-31,30000000.0
2022,Portugal,Gonçalo Ramos,2001-06-20,550550,matched,2022-10-31,24000000.0
2022,South Korea,Kim Seung-gyu,1990-09-30,,no_birthdate_name_match,,
2022,South Korea,Yoon Jong-gyu,1998-03-20,402163,matched,2022-11-13,650000.0
2022,South Korea,Kim Jin-su,1992-06-13,,no_birthdate_name_match,,
2022,South Korea,Kim Min-jae,1996-11-15,503482,matched,2022-11-10,35000000.0
2022,South Korea,Jung Woo-young,1989-12-14,171935,matched,2022-11-09,600000.0
2022,South Korea,Hwang In-beom,1996-09-20,365394,matched,2022-11-06,3500000.0
2022,South Korea,Son Heung-min,1992-07-08,91845,matched,2022-11-02,70000000.0
2022,South Korea,Paik Seung-ho,1997-03-17,282689,matched,2022-11-13,1000000.0
2022,South Korea,Cho Gue-sung,1998-01-25,652537,matched,2022-11-13,1400000.0
2022,South Korea,Lee Jae-sung,1992-08-10,,no_birthdate_name_match,,
2022,South Korea,Hwang Hee-chan,1996-01-26,292246,matched,2022-11-02,12000000.0
2022,South Korea,Song Bum-keun,1997-10-15,,no_birthdate_name_match,,
2022,South Korea,Son Jun-ho,1992-05-12,312446,matched,2022-11-13,3500000.0
2022,South Korea,Hong Chul,1990-09-17,151791,matched,2022-11-13,500000.0
2022,South Korea,Kim Moon-hwan,1995-08-01,524592,matched,2022-11-13,950000.0
2022,South Korea,Hwang Ui-jo,1992-08-28,260166,matched,2022-11-06,5000000.0
2022,South Korea,Na Sang-ho,1996-08-12,508381,matched,2022-11-13,900000.0
2022,South Korea,Lee Kang-in,2001-02-19,557149,matched,2022-11-06,12000000.0
2022,South Korea,Kim Young-gwon,1990-02-27,126640,matched,2022-11-13,600000.0
2022,South Korea,Kwon Kyung-won,1992-01-31,260189,matched,2022-11-13,800000.0
2022,South Korea,Jo Hyeon-woo,1991-09-25,260171,matched,2022-11-13,1300000.0
2022,South Korea,Kwon Chang-hoon,1994-06-30,259350,matched,2022-11-13,900000.0
2022,South Korea,Kim Tae-hwan,1989-07-24,156009,matched,2022-11-13,900000.0
2022,South Korea,Cho Yu-min,1996-11-17,,no_birthdate_name_match,,
2022,South Korea,Jeong Woo-yeong,1999-09-20,297583,matched,2022-11-08,5500000.0
2022,South Korea,Song Min-kyu,1999-09-12,,no_birthdate_name_match,,
2022,Uruguay,Fernando Muslera,1986-06-16,58088,matched,2022-10-26,1700000.0
2022,Uruguay,José Giménez,1995-01-20,,no_birthdate_name_match,,
2022,Uruguay,Diego Godín,1986-02-16,54928,matched,2022-10-25,700000.0
2022,Uruguay,Ronald Araújo,1999-03-07,480267,matched,2022-11-06,60000000.0
2022,Uruguay,Matías Vecino,1991-08-24,143812,matched,2022-11-10,4500000.0
2022,Uruguay,Rodrigo Bentancur,1997-06-25,354362,matched,2022-11-02,40000000.0
2022,Uruguay,Nicolás de la Cruz,1997-06-01,,no_birthdate_name_match,,
2022,Uruguay,Facundo Pellistri,2001-12-20,676318,matched,2022-11-02,3000000.0
2022,Uruguay,Luis Suárez,1987-01-24,44352,matched,2022-11-11,4000000.0
2022,Uruguay,Giorgian de Arrascaeta,1994-06-01,248410,matched,2022-11-13,19000000.0
2022,Uruguay,Darwin Núñez,1999-06-24,546543,matched,2022-11-02,70000000.0
2022,Uruguay,Sebastián Sosa,1986-08-19,76592,matched,2022-10-25,800000.0
2022,Uruguay,Guillermo Varela,1993-03-24,188862,matched,2022-11-13,2000000.0
2022,Uruguay,Lucas Torreira,1996-02-11,318077,matched,2022-10-26,15000000.0
2022,Uruguay,Federico Valverde,1998-07-22,369081,matched,2022-11-06,100000000.0
2022,Uruguay,Mathías Olivera,1997-10-31,376514,matched,2022-11-10,15000000.0
2022,Uruguay,Matías Viña,1997-11-09,439072,matched,2022-11-10,6000000.0
2022,Uruguay,Maxi Gómez,1996-08-14,396894,matched,2022-10-26,7500000.0
2022,Uruguay,Sebastián Coates,1990-10-07,102427,matched,2022-10-31,6000000.0
2022,Uruguay,Facundo Torres,2000-04-13,465822,matched,2022-11-07,8000000.0
2022,Uruguay,Edinson Cavani,1987-02-14,48280,matched,2022-11-06,5000000.0
2022,Uruguay,Martín Cáceres,1987-04-07,54935,matched,2022-11-07,500000.0
2022,Uruguay,Sergio Rochet,1993-03-23,264014,matched,2022-11-11,4000000.0
2022,Uruguay,Agustín Canobbio,1998-10-01,457533,matched,2022-11-13,4000000.0
2022,Uruguay,Manuel Ugarte,2001-04-11,476701,matched,2022-10-31,18000000.0
2022,Uruguay,José Luis Rodríguez,1997-03-14,430339,matched,2022-11-11,2000000.0
